 Pre5,Pre10, Pre40, Rec5, Rec10, Rec40, AUC5, AUC10, AUC40, MAP5, MAP10, MAP40, NDCG5, NDCG10,NDCG40,MRR5, MRR10,MRR40, numFactors, numIter, lrate, maxlrate, reg, isBoldDriver, TrainTime, TestTime,
0.105691,0.108943,0.055589,0.206617,0.434282,1.000000,0.411585,0.412093,0.526451,0.098216,0.149208,0.192760,0.142239,0.233395,0.381943,0.162669,0.202429,0.220880,17,174,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098413,0.090079,0.048810,0.166843,0.346429,1.000000,0.363426,0.427107,0.505832,0.073986,0.113989,0.159677,0.112790,0.182171,0.347224,0.125926,0.149548,0.176419,17,175,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100813,0.084146,0.047154,0.239999,0.386914,1.000000,0.441057,0.472900,0.570066,0.137953,0.169497,0.215740,0.173639,0.231188,0.392740,0.172222,0.193207,0.222437,17,176,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.090000,0.083750,0.049583,0.161756,0.304464,1.000000,0.413889,0.445511,0.492266,0.096210,0.129520,0.180127,0.123833,0.182293,0.359855,0.136250,0.156362,0.187448,17,177,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.110853,0.098450,0.054457,0.252304,0.421336,1.000000,0.431525,0.476633,0.506123,0.138598,0.180102,0.222036,0.182645,0.250933,0.403540,0.191537,0.216814,0.236892,17,178,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.110569,0.108537,0.058638,0.212127,0.398006,1.000000,0.454607,0.444981,0.520435,0.134767,0.180061,0.228338,0.173960,0.251331,0.413236,0.204539,0.238708,0.259075,17,179,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.110833,0.094583,0.053958,0.198241,0.314583,1.000000,0.449653,0.480613,0.513466,0.125683,0.161568,0.212586,0.162370,0.213913,0.393425,0.188750,0.206849,0.236526,17,180,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.099206,0.095238,0.057143,0.142419,0.316005,1.000000,0.408399,0.454837,0.482138,0.099452,0.138227,0.195406,0.131856,0.202784,0.381163,0.184458,0.211998,0.235526,17,181,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.099206,0.092063,0.052679,0.171485,0.316464,1.000000,0.383267,0.465459,0.495370,0.087722,0.128050,0.178345,0.125229,0.186384,0.360628,0.148677,0.170255,0.198736,17,182,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098519,0.093704,0.055370,0.180344,0.334295,1.000000,0.401852,0.477792,0.478894,0.101872,0.142394,0.192848,0.137373,0.204345,0.375508,0.162963,0.190923,0.214851,17,183,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097619,0.100000,0.058135,0.173989,0.383422,1.000000,0.412698,0.409612,0.517734,0.099922,0.148030,0.197811,0.135223,0.218746,0.388768,0.158995,0.193347,0.217735,17,184,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.120741,0.098519,0.052685,0.225873,0.366429,1.000000,0.376235,0.477344,0.520214,0.124320,0.160618,0.207666,0.170943,0.228985,0.391499,0.196358,0.213533,0.236758,17,185,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.086667,0.082222,0.048519,0.135588,0.333395,1.000000,0.419444,0.432113,0.494897,0.088417,0.128216,0.174458,0.117065,0.191946,0.361688,0.149568,0.177848,0.205622,17,186,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.105833,0.099167,0.053333,0.204462,0.349034,1.000000,0.426389,0.472193,0.516382,0.106754,0.147381,0.197901,0.148154,0.210077,0.378407,0.173194,0.192882,0.220960,17,187,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109649,0.115351,0.060965,0.147134,0.364176,1.000000,0.367690,0.439010,0.496578,0.080682,0.137721,0.189632,0.119081,0.210134,0.378030,0.153070,0.182548,0.206877,17,188,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.095122,0.079675,0.052236,0.171816,0.267073,1.000000,0.402100,0.446433,0.427399,0.091554,0.115926,0.166663,0.126452,0.167812,0.353618,0.145799,0.161484,0.189822,17,189,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.114286,0.086508,0.049008,0.252557,0.387897,1.000000,0.413029,0.496721,0.541683,0.165771,0.195388,0.241481,0.208357,0.261131,0.420891,0.250331,0.268460,0.294834,17,190,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.131373,0.100980,0.054412,0.226760,0.380563,1.000000,0.393791,0.473715,0.501015,0.146389,0.180083,0.227318,0.191165,0.252116,0.412991,0.238807,0.260796,0.282810,17,191,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.121212,0.101894,0.056723,0.231775,0.363298,1.000000,0.325442,0.471423,0.531435,0.093654,0.130761,0.186205,0.147944,0.205372,0.374883,0.169444,0.188459,0.213740,17,192,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.141441,0.110360,0.058221,0.280117,0.416465,1.000000,0.390015,0.467342,0.535783,0.172752,0.206155,0.255019,0.221841,0.278454,0.435014,0.250526,0.274085,0.291893,17,193,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.113821,0.091463,0.051321,0.251278,0.438753,1.000000,0.440041,0.465778,0.533268,0.163570,0.197778,0.239816,0.204133,0.273391,0.422113,0.241057,0.270938,0.290462,17,194,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.092683,0.086179,0.055691,0.163192,0.285298,1.000000,0.452236,0.464657,0.462495,0.102948,0.139272,0.192499,0.133438,0.187869,0.373837,0.157182,0.176339,0.206133,17,195,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.118699,0.106911,0.051626,0.273214,0.464653,1.000000,0.465447,0.504126,0.559772,0.143471,0.189146,0.228969,0.193892,0.269412,0.408235,0.210366,0.237140,0.258399,17,196,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.115152,0.093939,0.048201,0.282510,0.444210,1.000000,0.416667,0.483909,0.551430,0.170848,0.204018,0.243700,0.214991,0.276156,0.418467,0.231944,0.253044,0.275554,17,197,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.094167,0.101667,0.056250,0.129630,0.316667,1.000000,0.412500,0.427943,0.461260,0.068438,0.117073,0.164887,0.102435,0.183676,0.359291,0.135417,0.170132,0.195278,17,198,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.118182,0.095833,0.051894,0.237193,0.385101,1.000000,0.345328,0.451358,0.547462,0.108800,0.143175,0.191226,0.160007,0.220152,0.381316,0.172727,0.196107,0.218014,17,199,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100000,0.093333,0.052187,0.159144,0.313889,1.000000,0.478472,0.475161,0.468988,0.116597,0.158934,0.205976,0.145518,0.208936,0.381726,0.178472,0.199304,0.226404,17,200,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.079365,0.065079,0.047321,0.153579,0.209709,1.000000,0.452381,0.490552,0.446179,0.067655,0.091032,0.143060,0.098022,0.126016,0.323615,0.098347,0.108078,0.145360,18,10,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.076423,0.095935,0.062093,0.073616,0.250494,1.000000,0.408537,0.369136,0.457120,0.054422,0.099424,0.161711,0.077061,0.154827,0.355815,0.125474,0.155472,0.186801,18,11,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.088095,0.082540,0.055655,0.175559,0.268028,1.000000,0.454365,0.467923,0.479409,0.091792,0.122289,0.180660,0.124381,0.167464,0.363730,0.134590,0.152255,0.185960,18,12,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.108772,0.099561,0.059430,0.192803,0.337360,1.000000,0.399854,0.441007,0.539358,0.091792,0.128927,0.188903,0.135365,0.195705,0.381043,0.157456,0.180019,0.210151,18,13,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.105691,0.095528,0.053049,0.165812,0.344783,1.000000,0.417005,0.440041,0.515255,0.104893,0.146028,0.194728,0.137909,0.208286,0.378522,0.166125,0.191401,0.218463,18,14,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.083740,0.079675,0.055894,0.096988,0.220399,1.000000,0.415989,0.395051,0.441532,0.074050,0.102346,0.160880,0.097429,0.149723,0.353270,0.145190,0.166480,0.196908,18,15,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.094017,0.091026,0.053739,0.211776,0.399288,1.000000,0.342593,0.421313,0.545241,0.108953,0.148182,0.198161,0.147378,0.222959,0.386950,0.144801,0.179167,0.201278,18,16,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.084496,0.082946,0.052326,0.130009,0.236117,1.000000,0.439922,0.435062,0.509400,0.065933,0.100926,0.158008,0.096877,0.146547,0.347132,0.117765,0.134375,0.172128,18,17,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.087179,0.076068,0.052778,0.130596,0.246866,1.000000,0.441239,0.430428,0.477444,0.085626,0.115356,0.170079,0.109742,0.158096,0.355852,0.127350,0.146900,0.182836,18,18,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.101515,0.085227,0.051799,0.191809,0.331382,1.000000,0.415088,0.436380,0.499277,0.113242,0.142118,0.191514,0.151030,0.206738,0.380164,0.188447,0.211775,0.236926,18,19,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.089394,0.085606,0.053788,0.151118,0.287121,1.000000,0.404672,0.445929,0.440351,0.069224,0.104666,0.154580,0.104563,0.161314,0.342413,0.122854,0.140544,0.169142,18,20,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.095833,0.072083,0.052187,0.131438,0.231944,1.000000,0.375694,0.430531,0.428856,0.080003,0.100162,0.153631,0.110845,0.150242,0.346641,0.148125,0.163859,0.192492,18,21,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.127132,0.101938,0.053295,0.248062,0.421189,1.000000,0.367571,0.461986,0.525209,0.138004,0.174502,0.217211,0.185648,0.252913,0.403188,0.207946,0.232020,0.251342,18,22,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.090698,0.089922,0.050969,0.153531,0.351421,1.000000,0.445736,0.443179,0.512753,0.089987,0.134374,0.181024,0.120257,0.196657,0.365853,0.135401,0.164661,0.194054,18,23,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.087179,0.080769,0.049466,0.152540,0.326862,1.000000,0.419872,0.428122,0.506673,0.076133,0.113711,0.162171,0.106109,0.172775,0.347222,0.113818,0.142238,0.170921,18,24,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.089683,0.082540,0.052381,0.165807,0.289153,1.000000,0.449405,0.457869,0.512879,0.109951,0.143169,0.195523,0.137208,0.190109,0.376248,0.160913,0.181570,0.213002,18,25,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106838,0.086325,0.052671,0.209921,0.323667,1.000000,0.376068,0.466227,0.493976,0.095855,0.126797,0.176231,0.138884,0.187595,0.363522,0.150071,0.167316,0.195907,18,26,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109091,0.104545,0.056250,0.233356,0.386929,1.000000,0.379735,0.456293,0.572051,0.106165,0.146377,0.202948,0.155300,0.221275,0.389030,0.170013,0.193815,0.220536,18,27,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.086047,0.076744,0.047287,0.126367,0.289296,1.000000,0.409884,0.468696,0.466039,0.087243,0.122054,0.171309,0.113079,0.176597,0.353143,0.139922,0.163380,0.192900,18,28,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.105691,0.097154,0.050102,0.184098,0.374100,1.000000,0.388550,0.437811,0.533311,0.108484,0.150131,0.196655,0.144321,0.218383,0.377767,0.170122,0.194288,0.219140,18,29,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.082946,0.076744,0.055039,0.125409,0.229134,1.000000,0.433463,0.417151,0.449882,0.077622,0.103339,0.159754,0.101739,0.149347,0.350656,0.119832,0.144621,0.174993,18,30,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.121368,0.100427,0.050962,0.261925,0.461111,1.000000,0.419872,0.466113,0.550462,0.141526,0.181011,0.221401,0.192240,0.267998,0.409508,0.215812,0.243820,0.263055,18,31,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106838,0.090171,0.053419,0.150061,0.310684,1.000000,0.376781,0.444932,0.466956,0.105355,0.143681,0.193392,0.138089,0.204143,0.380612,0.182479,0.208128,0.233024,18,32,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.076087,0.078623,0.052627,0.114103,0.261341,1.000000,0.440217,0.418931,0.435865,0.064234,0.100074,0.150578,0.090412,0.149645,0.336942,0.112862,0.136091,0.165763,18,33,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.096970,0.092424,0.051515,0.176813,0.337121,1.000000,0.443182,0.447751,0.495005,0.107011,0.146668,0.193599,0.140121,0.206312,0.374893,0.167424,0.191291,0.217448,18,34,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.129167,0.100833,0.059271,0.227050,0.335023,1.000000,0.340625,0.475335,0.473029,0.130665,0.164589,0.216318,0.181222,0.228613,0.403305,0.233750,0.243932,0.268138,18,35,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.102326,0.077519,0.049903,0.186154,0.302399,1.000000,0.431848,0.475122,0.487977,0.121431,0.146648,0.197078,0.155735,0.201873,0.382514,0.187016,0.205688,0.234865,18,36,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.105833,0.096667,0.050937,0.217260,0.400701,1.000000,0.415625,0.451715,0.552594,0.115466,0.155932,0.201834,0.155415,0.230671,0.387051,0.165694,0.199292,0.222375,18,37,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.091870,0.100813,0.054573,0.115084,0.325657,1.000000,0.411247,0.428394,0.488326,0.065983,0.119179,0.169533,0.099555,0.186230,0.359684,0.142276,0.170616,0.197084,18,38,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.113675,0.093162,0.054274,0.191382,0.325142,1.000000,0.370726,0.453161,0.470376,0.096576,0.133131,0.180646,0.139722,0.196378,0.369562,0.166453,0.187885,0.214020,18,39,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.103175,0.095635,0.052976,0.159269,0.346495,1.000000,0.402116,0.446273,0.506443,0.100482,0.143808,0.191715,0.136705,0.211274,0.380384,0.180754,0.209344,0.235501,18,40,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097674,0.092248,0.049806,0.197779,0.403221,1.000000,0.448643,0.452930,0.555937,0.123926,0.167458,0.211958,0.156749,0.237082,0.393908,0.176680,0.209787,0.236507,18,41,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.099167,0.097083,0.054896,0.165719,0.336385,1.000000,0.475347,0.442717,0.513352,0.129211,0.168822,0.220930,0.157773,0.226181,0.400847,0.202361,0.230360,0.257304,18,42,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.095614,0.096491,0.054057,0.165010,0.339376,1.000000,0.472588,0.441142,0.491732,0.122795,0.166895,0.213722,0.150161,0.222135,0.392749,0.185526,0.213431,0.240299,18,43,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.121951,0.116260,0.054980,0.274798,0.476102,1.000000,0.410569,0.460664,0.582035,0.129823,0.179677,0.224194,0.183542,0.266943,0.409055,0.190786,0.222561,0.243801,18,44,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.121481,0.096667,0.054444,0.215861,0.338818,1.000000,0.386111,0.463371,0.495520,0.115866,0.144218,0.196370,0.160129,0.210304,0.379425,0.178086,0.196182,0.220571,18,45,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.085926,0.073704,0.050185,0.188242,0.288765,1.000000,0.487037,0.477032,0.451270,0.125259,0.152171,0.199240,0.151662,0.195127,0.375748,0.164259,0.182637,0.211216,18,46,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.112500,0.095417,0.053750,0.231713,0.366458,1.000000,0.383333,0.461330,0.543066,0.095272,0.131763,0.183088,0.146868,0.204246,0.374985,0.157292,0.176452,0.204090,18,47,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.110417,0.093403,0.050955,0.238302,0.370966,1.000000,0.394097,0.461709,0.530401,0.115925,0.151254,0.197085,0.163046,0.220132,0.381509,0.179630,0.200332,0.224122,18,48,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.108943,0.076829,0.046240,0.260787,0.361185,1.000000,0.444783,0.535319,0.528707,0.157501,0.180257,0.226073,0.201089,0.240128,0.404546,0.227642,0.239257,0.267342,18,49,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.111382,0.093902,0.054167,0.217973,0.340428,1.000000,0.434959,0.475376,0.497491,0.143536,0.177749,0.226826,0.179256,0.230502,0.401667,0.205149,0.218809,0.245369,18,50,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.119512,0.108130,0.051728,0.224710,0.410705,1.000000,0.396680,0.451554,0.549578,0.122914,0.170552,0.214778,0.167100,0.242349,0.391537,0.184417,0.209792,0.232783,18,51,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.096377,0.085507,0.048732,0.195997,0.358877,1.000000,0.426630,0.448988,0.519280,0.119085,0.153524,0.198260,0.153598,0.215049,0.378819,0.174577,0.196654,0.223406,18,52,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.121930,0.106579,0.055154,0.237745,0.372315,1.000000,0.381579,0.467980,0.568760,0.119275,0.160705,0.212604,0.172339,0.232817,0.400706,0.208772,0.223486,0.250750,18,53,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.113008,0.091463,0.053760,0.221977,0.373200,1.000000,0.413279,0.458265,0.563350,0.141697,0.171653,0.224356,0.180578,0.240537,0.411979,0.215921,0.239553,0.266524,18,54,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.111111,0.096429,0.055060,0.184297,0.346296,1.000000,0.382937,0.455170,0.515029,0.117807,0.157070,0.209594,0.156868,0.223332,0.397307,0.202646,0.227901,0.253401,18,55,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.113178,0.096124,0.052132,0.193798,0.394454,1.000000,0.390181,0.453751,0.511884,0.136130,0.176849,0.220089,0.169023,0.244500,0.399169,0.205426,0.233450,0.255480,18,56,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.092248,0.076744,0.047868,0.164360,0.263714,1.000000,0.449935,0.469154,0.471135,0.102055,0.128230,0.177933,0.128824,0.173344,0.357897,0.138566,0.159204,0.191240,18,57,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.103101,0.094574,0.050775,0.185767,0.390956,1.000000,0.386628,0.410576,0.546477,0.114414,0.152747,0.199161,0.145905,0.221918,0.380788,0.160336,0.187709,0.213563,18,58,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.111966,0.102137,0.052564,0.236752,0.407550,1.000000,0.410256,0.453920,0.526849,0.126292,0.169276,0.212037,0.168942,0.240269,0.392861,0.185969,0.215705,0.236461,18,59,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109630,0.094444,0.047778,0.240907,0.410580,1.000000,0.449691,0.493915,0.568272,0.139302,0.177738,0.222376,0.180110,0.246636,0.398288,0.189506,0.214791,0.240050,18,60,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.110078,0.093023,0.053779,0.236563,0.358915,1.000000,0.444121,0.495678,0.513025,0.130685,0.166063,0.214414,0.173557,0.225932,0.396663,0.198966,0.215555,0.243698,18,61,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.113821,0.097154,0.050305,0.214886,0.336992,1.000000,0.448171,0.504283,0.507915,0.152928,0.189852,0.235158,0.190992,0.244849,0.410405,0.239905,0.254423,0.281205,18,62,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.121951,0.092276,0.053049,0.261687,0.401377,1.000000,0.391599,0.473117,0.539268,0.147205,0.176474,0.224329,0.190693,0.245263,0.405090,0.198713,0.219282,0.242972,18,63,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.095238,0.083730,0.051091,0.163454,0.336971,1.000000,0.398810,0.446429,0.509904,0.096495,0.135234,0.185861,0.128671,0.193694,0.370624,0.147685,0.170449,0.199800,18,64,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106061,0.088636,0.055966,0.202399,0.301668,1.000000,0.379735,0.451227,0.494656,0.112771,0.142005,0.195665,0.151495,0.196427,0.381261,0.170013,0.187512,0.214924,18,65,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.115079,0.087698,0.055258,0.233116,0.349515,1.000000,0.294312,0.427473,0.507832,0.100617,0.125777,0.177560,0.148180,0.196635,0.371618,0.150529,0.172479,0.198850,18,66,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.099206,0.085714,0.050992,0.187481,0.369444,1.000000,0.441138,0.442539,0.534415,0.112007,0.148393,0.196539,0.144957,0.211796,0.380322,0.159127,0.183486,0.211199,18,67,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.104545,0.098106,0.055208,0.194232,0.338085,1.000000,0.404987,0.451956,0.496551,0.116252,0.154989,0.205442,0.153694,0.214213,0.384606,0.181124,0.202909,0.227360,18,68,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.113492,0.092063,0.051091,0.212193,0.334013,1.000000,0.386905,0.489153,0.471966,0.106924,0.141367,0.186150,0.156194,0.205508,0.371205,0.196825,0.208634,0.233563,18,69,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107500,0.096250,0.051771,0.179925,0.391465,1.000000,0.398611,0.434491,0.533810,0.094185,0.135296,0.183183,0.133631,0.214103,0.374654,0.160694,0.191558,0.216014,18,70,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098450,0.087984,0.051647,0.188511,0.325675,1.000000,0.455749,0.478305,0.505174,0.130749,0.165746,0.215433,0.161497,0.219310,0.393383,0.191731,0.214689,0.242159,18,71,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.129457,0.105039,0.056202,0.271993,0.409274,1.000000,0.398902,0.484869,0.579256,0.158793,0.194213,0.246644,0.207299,0.265436,0.428106,0.233204,0.252446,0.277648,18,72,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.104255,0.086879,0.049113,0.192010,0.294005,1.000000,0.394208,0.466952,0.500206,0.100260,0.131553,0.179381,0.142118,0.187238,0.363263,0.173582,0.184324,0.214252,18,73,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097674,0.092636,0.052326,0.182537,0.367765,1.000000,0.433463,0.457664,0.500960,0.104802,0.148048,0.191951,0.140207,0.212068,0.375559,0.161434,0.187526,0.212993,18,74,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.115385,0.102564,0.055983,0.219349,0.359687,1.000000,0.331909,0.439637,0.516644,0.092343,0.132216,0.182032,0.140685,0.203401,0.374333,0.148932,0.175887,0.200524,18,75,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.087302,0.089683,0.052877,0.146446,0.333670,1.000000,0.436177,0.433154,0.538508,0.069914,0.112348,0.164990,0.104140,0.177484,0.358103,0.128241,0.154669,0.188424,18,76,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.101550,0.082946,0.052810,0.179510,0.313501,1.000000,0.425388,0.453146,0.505121,0.118041,0.147425,0.200299,0.147441,0.201948,0.384173,0.163824,0.188629,0.217603,18,77,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.095556,0.078889,0.047778,0.175908,0.334321,1.000000,0.423457,0.474871,0.510705,0.124563,0.157981,0.205106,0.152706,0.213789,0.384982,0.182840,0.203313,0.233739,18,78,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107143,0.094048,0.054365,0.206217,0.354299,1.000000,0.456680,0.486828,0.489185,0.136100,0.177546,0.224053,0.172954,0.237600,0.405729,0.206151,0.231472,0.256759,18,79,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.102439,0.096341,0.049898,0.187128,0.377731,1.000000,0.415989,0.444114,0.520762,0.099595,0.141779,0.186439,0.136686,0.211961,0.368770,0.155556,0.185138,0.209799,18,80,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.105833,0.092917,0.047396,0.255375,0.441465,1.000000,0.479861,0.491220,0.566714,0.153597,0.194117,0.233806,0.188420,0.261705,0.406460,0.185833,0.216171,0.241528,18,81,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.127273,0.103030,0.052557,0.260388,0.378956,1.000000,0.405303,0.511319,0.552017,0.155790,0.193085,0.239926,0.207808,0.261580,0.421726,0.252715,0.267481,0.292007,18,82,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.082500,0.065000,0.048125,0.170417,0.275486,1.000000,0.453125,0.468403,0.475172,0.113420,0.132929,0.184995,0.138187,0.180280,0.367796,0.151389,0.171978,0.202244,18,83,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.111628,0.094574,0.052713,0.242939,0.388978,1.000000,0.440891,0.468446,0.495709,0.151000,0.186640,0.231660,0.192577,0.251450,0.409502,0.225517,0.246287,0.268650,18,84,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.111712,0.096847,0.054279,0.223273,0.326126,1.000000,0.460961,0.481428,0.497193,0.143428,0.178483,0.227538,0.181447,0.230433,0.405223,0.211712,0.228829,0.256247,18,85,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.082979,0.072340,0.048759,0.144612,0.284479,1.000000,0.440012,0.452930,0.507018,0.083703,0.112652,0.165513,0.113275,0.168544,0.355810,0.141135,0.165108,0.199515,18,86,0.02,-1.0,1.0E-4,true,'00:00','00:00',
